"country_id","area","area_code","numbertype","mnc","mnci","network"
"220","Mobile - Advanced Wireless Networks/AWN",NULL,"1","3","63","Advanced Wireless Networks/AWN"
"220","Mobile - AIS/Advanced Info Service",NULL,"1","1","31","AIS/Advanced Info Service"
"220","Mobile - Digital Phone Co.",NULL,"1","23","575","Digital Phone Co."
"220","Mobile - Hutch/CAT CDMA",NULL,"1","0","15","Hutch/CAT CDMA"
"220","Mobile - Total Access (DTAC)",NULL,"1","18","399","Total Access (DTAC)"
"220","Mobile - Total Access (DTAC)",NULL,"1","5","95","Total Access (DTAC)"
"220","Mobile - True Move/Orange",NULL,"1","4","79","True Move/Orange"
"220","Mobile - True Move/Orange",NULL,"1","99","2463","True Move/Orange"
"224","Mobile - Telin/ Telkomcel",NULL,"1","1","31","Telin/ Telkomcel"
"224","Mobile - Timor Telecom",NULL,"1","2","47","Timor Telecom"
"219","Mobile - Telecel/MOOV",NULL,"1","2","47","Telecel/MOOV"
"219","Mobile - Telecel/MOOV",NULL,"1","3","63","Telecel/MOOV"
"219","Mobile - Togo Telecom/TogoCELL",NULL,"1","1","31","Togo Telecom/TogoCELL"
"225","Mobile - Shoreline Communication",NULL,"1","43","1087","Shoreline Communication"
"225","Mobile - Tonga Communications",NULL,"1","1","31","Tonga Communications"
"226","Mobile - Bmobile/TSTT",NULL,"1","12","303","Bmobile/TSTT"
"226","Mobile - Bmobile/TSTT",NULL,"1","120","288","Bmobile/TSTT"
"226","Mobile - Digicel",NULL,"1","130","304","Digicel"
"226","Mobile - LaqTel Ltd.",NULL,"1","140","320","LaqTel Ltd."
"227","Mobile - Orange",NULL,"1","1","31","Orange"
"227","Mobile - Oreedo/Orascom",NULL,"1","3","63","Oreedo/Orascom"
"227","Mobile - TuniCell/Tunisia Telecom",NULL,"1","2","47","TuniCell/Tunisia Telecom"
"227","Mobile - TuniCell/Tunisia Telecom",NULL,"1","6","111","TuniCell/Tunisia Telecom"
"228","Mobile - AVEA/Aria",NULL,"1","4","79","AVEA/Aria"
"228","Mobile - AVEA/Aria",NULL,"1","3","63","AVEA/Aria"
"228","Mobile - Turkcell",NULL,"1","1","31","Turkcell"
"228","Mobile - Vodafone-Telsim",NULL,"1","2","47","Vodafone-Telsim"
"223","Mobile - MTS/Barash Communication",NULL,"1","1","31","MTS/Barash Communication"
"223","Mobile - Altyn Asyr/TM-Cell",NULL,"1","2","47","Altyn Asyr/TM-Cell"
"217","Mobile - Cable & Wireless (TCI) Ltd",NULL,"1","350","848","Cable & Wireless (TCI) Ltd"
"217","Mobile - Digicel TCI Ltd",NULL,"1","50","80","Digicel TCI Ltd"
"217","Mobile - IslandCom Communications Ltd.",NULL,"1","352","850","IslandCom Communications Ltd."
"229","Mobile - Tuvalu Telecommunication Corporation (TTC)",NULL,"1","1","31","Tuvalu Telecommunication Corporation (TTC)"
"232","Mobile - Airtel/Celtel",NULL,"1","1","31","Airtel/Celtel"
"232","Mobile - i-Tel Ltd",NULL,"1","66","1647","i-Tel Ltd"
"232","Mobile - K2 Telecom Ltd",NULL,"1","30","783","K2 Telecom Ltd"
"232","Mobile - MTN Ltd.",NULL,"1","10","271","MTN Ltd."
"232","Mobile - Orange",NULL,"1","14","335","Orange"
"232","Mobile - Smile Communications Uganda Ltd",NULL,"1","33","831","Smile Communications Uganda Ltd"
"232","Mobile - Suretelecom Uganda Ltd",NULL,"1","18","399","Suretelecom Uganda Ltd"
"232","Mobile - Uganda Telecom Ltd.",NULL,"1","11","287","Uganda Telecom Ltd."
"232","Mobile - Airtel/Warid",NULL,"1","22","559","Airtel/Warid"
"233","Mobile - Astelit/LIFE",NULL,"1","6","111","Astelit/LIFE"
"233","Mobile - Golden Telecom",NULL,"1","5","95","Golden Telecom"
"233","Mobile - Golden Telecom",NULL,"1","39","927","Golden Telecom"
"233","Mobile - Intertelecom Ltd (IT)",NULL,"1","4","79","Intertelecom Ltd (IT)"
"233","Mobile - KyivStar",NULL,"1","67","1663","KyivStar"
"233","Mobile - KyivStar",NULL,"1","3","63","KyivStar"
"233","Mobile - Telesystems Of Ukraine CJSC (TSU)",NULL,"1","21","543","Telesystems Of Ukraine CJSC (TSU)"
"233","Mobile - TriMob LLC",NULL,"1","7","127","TriMob LLC"
"233","Mobile - UMC/MTS",NULL,"1","50","1295","UMC/MTS"
"233","Mobile - Beeline",NULL,"1","2","47","Beeline"
"233","Mobile - UMC/MTS",NULL,"1","1","31","UMC/MTS"
"233","Mobile - Beeline",NULL,"1","68","1679","Beeline"
"8","Mobile - DU","52","1","3","63","DU"
"8","Mobile - Etisalat","50","1","2","47","Etisalat"
"8","Mobile - Etisalat","54","1","2","47","Etisalat"
"8","Mobile - Etisalat","56","1","2","47","Etisalat"
"81","Mobile - Airtel/Vodafone",NULL,"1","3","63","Airtel/Vodafone"
"81","Mobile - BT Group",NULL,"1","77","1919","BT Group"
"81","Mobile - BT Group",NULL,"1","76","1903","BT Group"
"81","Mobile - Cable and Wireless",NULL,"1","7","127","Cable and Wireless"
"81","Mobile - Cable and Wireless",NULL,"1","92","2351","Cable and Wireless"
"81","Mobile - Cable and Wireless Isle of Man",NULL,"1","36","879","Cable and Wireless Isle of Man"
"81","Mobile - Cloud9/wire9 Tel.",NULL,"1","18","399","Cloud9/wire9 Tel."
"81","Mobile - Everyth. Ev.wh.",NULL,"1","2","47","Everyth. Ev.wh."
"81","Mobile - FlexTel",NULL,"1","17","383","FlexTel"
"81","Mobile - Guernsey Telecoms",NULL,"1","55","1375","Guernsey Telecoms"
"81","Mobile - HaySystems",NULL,"1","14","335","HaySystems"
"81","Mobile - H3G Hutchinson",NULL,"1","94","2383","H3G Hutchinson"
"81","Mobile - H3G Hutchinson",NULL,"1","20","527","H3G Hutchinson"
"81","Mobile - Inquam Telecom Ltd",NULL,"1","75","1887","Inquam Telecom Ltd"
"81","Mobile - Jersey Telecom",NULL,"1","50","1295","Jersey Telecom"
"81","Mobile - JSC Ingenicum",NULL,"1","35","863","JSC Ingenicum"
"81","Mobile - Lycamobile",NULL,"1","26","623","Lycamobile"
"81","Mobile - Manx Telecom",NULL,"1","58","1423","Manx Telecom"
"81","Mobile - Mapesbury C. Ltd",NULL,"1","1","31","Mapesbury C. Ltd"
"81","Mobile - Marthon Telecom",NULL,"1","28","655","Marthon Telecom"
"81","Mobile - O2 Ltd.",NULL,"1","10","271","O2 Ltd."
"81","Mobile - O2 Ltd.",NULL,"1","2","47","O2 Ltd."
"81","Mobile - O2 Ltd.",NULL,"1","11","287","O2 Ltd."
"81","Mobile - OnePhone",NULL,"1","8","143","OnePhone"
"81","Mobile - Opal Telecom",NULL,"1","16","367","Opal Telecom"
"81","Mobile - Everyth. Ev.wh./Orange",NULL,"1","34","847","Everyth. Ev.wh./Orange"
"81","Mobile - Everyth. Ev.wh./Orange",NULL,"1","33","831","Everyth. Ev.wh./Orange"
"81","Mobile - PMN/Teleware",NULL,"1","19","415","PMN/Teleware"
"81","Mobile - Railtrack Plc",NULL,"1","12","303","Railtrack Plc"
"81","Mobile - Routotelecom",NULL,"1","22","559","Routotelecom"
"81","Mobile - Sky UK Limited",NULL,"1","57","1407","Sky UK Limited"
"81","Mobile - Stour Marine",NULL,"1","24","591","Stour Marine"
"81","Mobile - Synectiv Ltd.",NULL,"1","37","895","Synectiv Ltd."
"81","Mobile - Everyth. Ev.wh./T-Mobile",NULL,"1","31","799","Everyth. Ev.wh./T-Mobile"
"81","Mobile - Everyth. Ev.wh./T-Mobile",NULL,"1","30","783","Everyth. Ev.wh./T-Mobile"
"81","Mobile - Everyth. Ev.wh./T-Mobile",NULL,"1","32","815","Everyth. Ev.wh./T-Mobile"
"81","Mobile - Vodafone",NULL,"1","27","639","Vodafone"
"81","Mobile - Tismi",NULL,"1","9","159","Tismi"
"81","Mobile - Truphone",NULL,"1","25","607","Truphone"
"81","Mobile - Jersey Telecom",NULL,"1","51","1311","Jersey Telecom"
"81","Mobile - Vectofone Mobile Wifi",NULL,"1","23","575","Vectofone Mobile Wifi"
"81","Mobile - Vodafone",NULL,"1","15","351","Vodafone"
"81","Mobile - Vodafone",NULL,"1","91","2335","Vodafone"
"81","Mobile - Wave Telecom Ltd",NULL,"1","78","1935","Wave Telecom Ltd"
"236","Mobile - ",NULL,"1","50","80",NULL
"236","Mobile - ",NULL,"1","880","2176",NULL
"236","Mobile - Aeris Comm. Inc.",NULL,"1","850","2128","Aeris Comm. Inc."
"236","Mobile - ",NULL,"1","640","1600",NULL
"236","Mobile - Airtel Wireless LLC",NULL,"1","510","1296","Airtel Wireless LLC"
"236","Mobile - Unknown",NULL,"1","190","400","Unknown"
"236","Mobile - Allied Wireless Communications Corporation",NULL,"1","90","144","Allied Wireless Communications Corporation"
"236","Mobile - ",NULL,"1","130","304",NULL
"236","Mobile - Arctic Slope Telephone Association Cooperative Inc.",NULL,"1","710","1808","Arctic Slope Telephone Association Cooperative Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","150","336","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","680","1664","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","70","112","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","560","1376","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","410","1040","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","380","896","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","170","368","AT&T Wireless Inc."
"236","Mobile - AT&T Wireless Inc.",NULL,"1","980","2432","AT&T Wireless Inc."
"236","Mobile - Bluegrass Wireless LLC",NULL,"1","810","2064","Bluegrass Wireless LLC"
"236","Mobile - Bluegrass Wireless LLC",NULL,"1","800","2048","Bluegrass Wireless LLC"
"236","Mobile - Bluegrass Wireless LLC",NULL,"1","440","1088","Bluegrass Wireless LLC"
"236","Mobile - Cable & Communications Corp.",NULL,"1","900","2304","Cable & Communications Corp."
"236","Mobile - California RSA No. 3 Limited Partnership",NULL,"1","590","1424","California RSA No. 3 Limited Partnership"
"236","Mobile - Cambridge Telephone Company Inc.",NULL,"1","500","1280","Cambridge Telephone Company Inc."
"236","Mobile - Caprock Cellular Ltd.",NULL,"1","830","2096","Caprock Cellular Ltd."
"236","Mobile - Verizon Wireless",NULL,"1","487","1159","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","590","1424","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","282","642","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","271","625","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","287","647","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","481","1153","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","276","630","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","486","1158","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","13","19","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","281","641","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","270","624","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","286","646","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","480","1152","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","275","629","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","485","1157","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","12","18","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","280","640","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","110","272","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","285","645","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","390","912","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","274","628","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","484","1156","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","10","16","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","279","633","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","489","1161","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","910","2320","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","284","644","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","289","649","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","273","627","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","483","1155","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","4","4","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","278","632","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","488","1160","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","890","2192","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","283","643","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","272","626","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","288","648","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","482","1154","Verizon Wireless"
"236","Mobile - Verizon Wireless",NULL,"1","277","631","Verizon Wireless"
"236","Mobile - Cellular Network Partnership LLC",NULL,"1","280","640","Cellular Network Partnership LLC"
"236","Mobile - Cellular Network Partnership LLC",NULL,"1","270","624","Cellular Network Partnership LLC"
"236","Mobile - Cellular Network Partnership LLC",NULL,"1","360","864","Cellular Network Partnership LLC"
"236","Mobile - ",NULL,"1","190","400",NULL
"236","Mobile - ",NULL,"1","30","48",NULL
"236","Mobile - Choice Phone LLC",NULL,"1","120","288","Choice Phone LLC"
"236","Mobile - Choice Phone LLC",NULL,"1","480","1152","Choice Phone LLC"
"236","Mobile - ",NULL,"1","630","1584",NULL
"236","Mobile - Cincinnati Bell Wireless LLC",NULL,"1","420","1056","Cincinnati Bell Wireless LLC"
"236","Mobile - Cingular Wireless",NULL,"1","180","384","Cingular Wireless"
"236","Mobile - Coleman County Telco /Trans TX",NULL,"1","620","1568","Coleman County Telco /Trans TX"
"236","Mobile - ",NULL,"1","40","64",NULL
"236","Mobile - Consolidated Telcom",NULL,"1","6","111","Consolidated Telcom"
"236","Mobile - Consolidated Telcom",NULL,"1","60","1551","Consolidated Telcom"
"236","Mobile - ",NULL,"1","26","623",NULL
"236","Mobile - ",NULL,"1","380","896",NULL
"236","Mobile - ",NULL,"1","930","2352",NULL
"236","Mobile - ",NULL,"1","240","576",NULL
"236","Mobile - ",NULL,"1","80","128",NULL
"236","Mobile - Cross Valliant Cellular Partnership",NULL,"1","700","1792","Cross Valliant Cellular Partnership"
"236","Mobile - Cross Wireless Telephone Co.",NULL,"1","140","320","Cross Wireless Telephone Co."
"236","Mobile - Cross Wireless Telephone Co.",NULL,"1","30","48","Cross Wireless Telephone Co."
"236","Mobile - ",NULL,"1","520","1312",NULL
"236","Mobile - Custer Telephone Cooperative Inc.",NULL,"1","40","64","Custer Telephone Cooperative Inc."
"236","Mobile - Dobson Cellular Systems",NULL,"1","440","1088","Dobson Cellular Systems"
"236","Mobile - E.N.M.R. Telephone Coop.",NULL,"1","990","2448","E.N.M.R. Telephone Coop."
"236","Mobile - East Kentucky Network LLC",NULL,"1","120","288","East Kentucky Network LLC"
"236","Mobile - East Kentucky Network LLC",NULL,"1","750","1872","East Kentucky Network LLC"
"236","Mobile - East Kentucky Network LLC",NULL,"1","130","304","East Kentucky Network LLC"
"236","Mobile - Edge Wireless LLC",NULL,"1","90","144","Edge Wireless LLC"
"236","Mobile - Elkhart TelCo. / Epic Touch Co.",NULL,"1","610","1552","Elkhart TelCo. / Epic Touch Co."
"236","Mobile - ",NULL,"1","210","528",NULL
"236","Mobile - Farmers",NULL,"1","311","785","Farmers"
"236","Mobile - Fisher Wireless Services Inc.",NULL,"1","460","1120","Fisher Wireless Services Inc."
"236","Mobile - GCI Communication Corp.",NULL,"1","370","880","GCI Communication Corp."
"236","Mobile - GCI Communication Corp.",NULL,"1","430","1072","GCI Communication Corp."
"236","Mobile - Get Mobile Inc.",NULL,"1","920","2336","Get Mobile Inc."
"236","Mobile - ",NULL,"1","970","2416",NULL
"236","Mobile - Illinois Valley Cellular RSA 2 Partnership",NULL,"1","340","832","Illinois Valley Cellular RSA 2 Partnership"
"236","Mobile - ",NULL,"1","30","48",NULL
"236","Mobile - Iowa RSA No. 2 Limited Partnership",NULL,"1","170","368","Iowa RSA No. 2 Limited Partnership"
"236","Mobile - Iowa RSA No. 2 Limited Partnership",NULL,"1","410","1040","Iowa RSA No. 2 Limited Partnership"
"236","Mobile - Iowa Wireless Services LLC",NULL,"1","770","1904","Iowa Wireless Services LLC"
"236","Mobile - Jasper",NULL,"1","650","1616","Jasper"
"236","Mobile - Kaplan Telephone Company Inc.",NULL,"1","870","2160","Kaplan Telephone Company Inc."
"236","Mobile - Keystone Wireless LLC",NULL,"1","180","384","Keystone Wireless LLC"
"236","Mobile - Keystone Wireless LLC",NULL,"1","690","1680","Keystone Wireless LLC"
"236","Mobile - Lamar County Cellular",NULL,"1","310","784","Lamar County Cellular"
"236","Mobile - Leap Wireless International Inc.",NULL,"1","16","22","Leap Wireless International Inc."
"236","Mobile - ",NULL,"1","90","144",NULL
"236","Mobile - Matanuska Tel. Assn. Inc.",NULL,"1","40","64","Matanuska Tel. Assn. Inc."
"236","Mobile - Message Express Co. / Airlink PCS",NULL,"1","780","1920","Message Express Co. / Airlink PCS"
"236","Mobile - ",NULL,"1","660","1632",NULL
"236","Mobile - Michigan Wireless LLC",NULL,"1","330","816","Michigan Wireless LLC"
"236","Mobile - ",NULL,"1","0","0",NULL
"236","Mobile - Minnesota South. Wirel. Co. / Hickory",NULL,"1","400","1024","Minnesota South. Wirel. Co. / Hickory"
"236","Mobile - Missouri RSA No 5 Partnership",NULL,"1","220","544","Missouri RSA No 5 Partnership"
"236","Mobile - Missouri RSA No 5 Partnership",NULL,"1","10","16","Missouri RSA No 5 Partnership"
"236","Mobile - Missouri RSA No 5 Partnership",NULL,"1","920","2336","Missouri RSA No 5 Partnership"
"236","Mobile - Missouri RSA No 5 Partnership",NULL,"1","20","32","Missouri RSA No 5 Partnership"
"236","Mobile - Missouri RSA No 5 Partnership",NULL,"1","10","16","Missouri RSA No 5 Partnership"
"236","Mobile - Mohave Cellular LP",NULL,"1","350","848","Mohave Cellular LP"
"236","Mobile - MTPCS LLC",NULL,"1","570","1392","MTPCS LLC"
"236","Mobile - NEP Cellcorp Inc.",NULL,"1","290","656","NEP Cellcorp Inc."
"236","Mobile - Nevada Wireless LLC",NULL,"1","34","847","Nevada Wireless LLC"
"236","Mobile - ",NULL,"1","380","896",NULL
"236","Mobile - New-Cell Inc.",NULL,"1","600","1536","New-Cell Inc."
"236","Mobile - ",NULL,"1","100","256",NULL
"236","Mobile - Nexus Communications Inc.",NULL,"1","300","768","Nexus Communications Inc."
"236","Mobile - North Carolina RSA 3 Cellular Tel. Co.",NULL,"1","130","304","North Carolina RSA 3 Cellular Tel. Co."
"236","Mobile - North Dakota Network Company",NULL,"1","230","560","North Dakota Network Company"
"236","Mobile - North Dakota Network Company",NULL,"1","610","1552","North Dakota Network Company"
"236","Mobile - Northeast Colorado Cellular Inc.",NULL,"1","450","1104","Northeast Colorado Cellular Inc."
"236","Mobile - Northeast Wireless Networks LLC",NULL,"1","710","1808","Northeast Wireless Networks LLC"
"236","Mobile - Northstar",NULL,"1","670","1648","Northstar"
"236","Mobile - Northstar",NULL,"1","11","17","Northstar"
"236","Mobile - Northwest Missouri Cellular Limited Partnership",NULL,"1","420","1056","Northwest Missouri Cellular Limited Partnership"
"236","Mobile - ",NULL,"1","540","1344",NULL
"236","Mobile - Panhandle Telephone Cooperative Inc.",NULL,"1","760","1888","Panhandle Telephone Cooperative Inc."
"236","Mobile - PCS ONE",NULL,"1","580","1408","PCS ONE"
"236","Mobile - PetroCom",NULL,"1","170","368","PetroCom"
"236","Mobile - Pine Belt Cellular Inc.",NULL,"1","670","1648","Pine Belt Cellular Inc."
"236","Mobile - ",NULL,"1","80","128",NULL
"236","Mobile - ",NULL,"1","790","1936",NULL
"236","Mobile - Plateau Telecommunications Inc.",NULL,"1","100","256","Plateau Telecommunications Inc."
"236","Mobile - Poka Lambro Telco Ltd.",NULL,"1","940","2368","Poka Lambro Telco Ltd."
"236","Mobile - ",NULL,"1","730","1840",NULL
"236","Mobile - ",NULL,"1","540","1344",NULL
"236","Mobile - Public Service Cellular Inc.",NULL,"1","500","1280","Public Service Cellular Inc."
"236","Mobile - RSA 1 Limited Partnership",NULL,"1","430","1072","RSA 1 Limited Partnership"
"236","Mobile - RSA 1 Limited Partnership",NULL,"1","160","352","RSA 1 Limited Partnership"
"236","Mobile - Sagebrush Cellular Inc.",NULL,"1","350","848","Sagebrush Cellular Inc."
"236","Mobile - ",NULL,"1","910","2320",NULL
"236","Mobile - SIMMETRY",NULL,"1","46","1135","SIMMETRY"
"236","Mobile - SLO Cellular Inc / Cellular One of San Luis",NULL,"1","260","608","SLO Cellular Inc / Cellular One of San Luis"
"236","Mobile - Smith Bagley Inc.",NULL,"1","320","800","Smith Bagley Inc."
"236","Mobile - Unknown",NULL,"1","15","351","Unknown"
"236","Mobile - Southern Communications Services Inc.",NULL,"1","11","17","Southern Communications Services Inc."
"236","Mobile - Sprint Spectrum",NULL,"1","530","1328","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","870","2160","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","490","1168","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","120","288","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","10","16","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","190","400","Sprint Spectrum"
"236","Mobile - Sprint Spectrum",NULL,"1","880","2176","Sprint Spectrum"
"236","Mobile - T-Mobile",NULL,"1","210","528","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","260","608","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","200","512","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","250","592","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","160","352","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","240","576","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","660","1632","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","230","560","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","31","799","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","220","544","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","270","624","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","800","2048","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","300","768","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","280","640","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","330","816","T-Mobile"
"236","Mobile - T-Mobile",NULL,"1","310","784","T-Mobile"
"236","Mobile - ",NULL,"1","740","1856",NULL
"236","Mobile - Telemetrix Inc.",NULL,"1","740","1856","Telemetrix Inc."
"236","Mobile - Testing",NULL,"1","14","335","Testing"
"236","Mobile - Unknown",NULL,"1","950","2384","Unknown"
"236","Mobile - Texas RSA 15B2 Limited Partnership",NULL,"1","860","2144","Texas RSA 15B2 Limited Partnership"
"236","Mobile - Thumb Cellular Limited Partnership",NULL,"1","830","2096","Thumb Cellular Limited Partnership"
"236","Mobile - Thumb Cellular Limited Partnership",NULL,"1","50","80","Thumb Cellular Limited Partnership"
"236","Mobile - TMP Corporation",NULL,"1","460","1120","TMP Corporation"
"236","Mobile - Triton PCS",NULL,"1","490","1168","Triton PCS"
"236","Mobile - Uintah Basin Electronics Telecommunications Inc.",NULL,"1","960","2400","Uintah Basin Electronics Telecommunications Inc."
"236","Mobile - Uintah Basin Electronics Telecommunications Inc.",NULL,"1","290","656","Uintah Basin Electronics Telecommunications Inc."
"236","Mobile - Uintah Basin Electronics Telecommunications Inc.",NULL,"1","860","2144","Uintah Basin Electronics Telecommunications Inc."
"236","Mobile - Union Telephone Co.",NULL,"1","20","32","Union Telephone Co."
"236","Mobile - United States Cellular Corp.",NULL,"1","220","544","United States Cellular Corp."
"236","Mobile - United States Cellular Corp.",NULL,"1","730","1840","United States Cellular Corp."
"236","Mobile - United Wireless Communications Inc.",NULL,"1","650","1616","United Wireless Communications Inc."
"236","Mobile - USA 3650 AT&T",NULL,"1","38","911","USA 3650 AT&T"
"236","Mobile - VeriSign",NULL,"1","520","1312","VeriSign"
"236","Mobile - Unknown",NULL,"1","3","3","Unknown"
"236","Mobile - Unknown",NULL,"1","23","575","Unknown"
"236","Mobile - Unknown",NULL,"1","24","591","Unknown"
"236","Mobile - Unknown",NULL,"1","25","607","Unknown"
"236","Mobile - West Virginia Wireless",NULL,"1","530","1328","West Virginia Wireless"
"236","Mobile - Unknown",NULL,"1","26","623","Unknown"
"236","Mobile - Westlink Communications LLC",NULL,"1","340","832","Westlink Communications LLC"
"236","Mobile - ",NULL,"1","150","336",NULL
"236","Mobile - Wisconsin RSA #7 Limited Partnership",NULL,"1","70","112","Wisconsin RSA #7 Limited Partnership"
"236","Mobile - Yorkville Telephone Cooperative",NULL,"1","390","912","Yorkville Telephone Cooperative"
"235","Mobile - Ancel/Antel",NULL,"1","3","63","Ancel/Antel"
"235","Mobile - Ancel/Antel",NULL,"1","1","31","Ancel/Antel"
"235","Mobile - Claro/AM Wireless",NULL,"1","10","271","Claro/AM Wireless"
"235","Mobile - MOVISTAR",NULL,"1","7","127","MOVISTAR"
"237","Mobile - Bee Line/Unitel",NULL,"1","4","79","Bee Line/Unitel"
"237","Mobile - Buztel",NULL,"1","1","31","Buztel"
"237","Mobile - MTS/Uzdunrobita",NULL,"1","7","127","MTS/Uzdunrobita"
"237","Mobile - Ucell/Coscom",NULL,"1","5","95","Ucell/Coscom"
"237","Mobile - Uzmacom",NULL,"1","2","47","Uzmacom"
"244","Mobile - DigiCel",NULL,"1","5","95","DigiCel"
"244","Mobile - SMILE",NULL,"1","1","31","SMILE"
"240","Mobile - DigiTel C.A.",NULL,"1","3","63","DigiTel C.A."
"240","Mobile - DigiTel C.A.",NULL,"1","2","47","DigiTel C.A."
"240","Mobile - DigiTel C.A.",NULL,"1","1","31","DigiTel C.A."
"240","Mobile - Movilnet C.A.",NULL,"1","6","111","Movilnet C.A."
"240","Mobile - Movistar/TelCel",NULL,"1","4","79","Movistar/TelCel"
"243","Mobile - Beeline",NULL,"1","7","127","Beeline"
"243","Mobile - Mobifone",NULL,"1","1","31","Mobifone"
"243","Mobile - S-Fone/Telecom",NULL,"1","3","63","S-Fone/Telecom"
"243","Mobile - VietnaMobile",NULL,"1","5","95","VietnaMobile"
"243","Mobile - Viettel Mobile",NULL,"1","8","143","Viettel Mobile"
"243","Mobile - Viettel Mobile",NULL,"1","4","79","Viettel Mobile"
"243","Mobile - Viettel Mobile",NULL,"1","6","111","Viettel Mobile"
"243","Mobile - Vinaphone",NULL,"1","2","47","Vinaphone"
"242","Mobile - Digicel",NULL,"1","50","1295","Digicel"
"247","Mobile - HITS/Y Unitel",NULL,"1","4","79","HITS/Y Unitel"
"247","Mobile - MTN/Spacetel",NULL,"1","2","47","MTN/Spacetel"
"247","Mobile - Sabaphone",NULL,"1","1","31","Sabaphone"
"247","Mobile - Yemen Mob. CDMA",NULL,"1","3","63","Yemen Mob. CDMA"
"249","Mobile - Zamtel/Cell Z/MTS",NULL,"1","3","63","Zamtel/Cell Z/MTS"
"249","Mobile - MTN/Telecel",NULL,"1","2","47","MTN/Telecel"
"249","Mobile - Airtel/Zain/Celtel",NULL,"1","1","31","Airtel/Zain/Celtel"
